"job_id","job_title","location","salary_currency","salary_min","salary_max","website","highest_ed","years_exp","continent","country","skills"
"37214","machine learning engineer moderation","United States","USD",131000,201000,"ai-jobs.net",NA,3,"Americas","United States","apis, data management, data pipelines, data quality, deep learning, distributed systems, engineering, machine learning, ml models, model training, nlp, openai, pipelines, privacy, research, api, natural language processing, supervised learning"
"37199","product data analyst","Canada","USD",69000,128000,"ai-jobs.net",NA,4,"Americas","Canada","crypto, data analysis, data analytics, data visualization, economics, finance, kpis, python, r, sql, statistics, tableau, ux, data driven decision making, communication, business acumen"
"37206","data analyst","Japan","USD",65000,136000,"ai-jobs.net",NA,NA,"Asia","Japan","computer science, consulting, consulting firm, data analysis, economics, mathematics, python, sql, statistics, tableau, optimization, testing, data processing, teamwork"
"37234","senior consultant data engineering","India","USD",115000,180000,"ai-jobs.net","phd",10,"Asia","India","agile, apis, ci/cd, computer science, docker, engineering, git, kafka, kubernetes, linux, maven, microservices, mysql, phd, python, scrum, security, sql, tdd, data processing, data engineering, automation, api, testing, programming, shell scripting, unix, data validation, communication"
"37217","devops engineer cloud machine learning data platform","Poland","USD",62000,115000,"ai-jobs.net",NA,NA,"Europe","Poland","ansible, azure, computer science, devops, docker, engineering, kubernetes, machine learning, mlops, pipelines, python, spark, terraform, programming"
"37177","data engineer fap bc hr   ld","Switzerland","USD",115000,180000,"ai-jobs.net","master",NA,"Europe","Switzerland","agile, airflow, architecture, computer science, consulting, data pipelines, data warehouse, devops, engineering, finance, git, grafana, kafka, kanban, oracle, pentaho, pipelines, power bi, r, rdbms, research, scrum, sdlc, security, spark, sql, data modeling, data integration, streaming, data processing"
"37174","data engineer cloud fh","France","USD",61000,135000,"ai-jobs.net",NA,NA,"Europe","France","airflow, aws, cassandra, data mining, docker, drones, dynamodb, ec2, engineering, grafana, hadoop, hbase, kubernetes, mongodb, python, r, r&d, scala, spark, sql, cloud computing, data engineering, data science"
"37145","data scientist remote us only","United States","USD",129000,185000,"ai-jobs.net","bachelor",3,"Americas","United States","computer science, data quality, engineering, mathematics, python, sas, sql, data science, programming, communication, problem solving, statistical analysis, statistics"
"37190","hierarchical reinforcement learning","United States","USD",44000,81000,"ai-jobs.net","phd",NA,"Americas","United States","engineering, genetics, machine learning, phd, physics, python, research, reinforcement learning, optimization, robotics"
"37193","data visualization consultant","United States","USD",51000,94000,"ai-jobs.net","master",NA,"Americas","United States","consulting, data visualization, healthcare technology, power bi, python, qlik, qlikview, research, sql, tableau, teaching, communication, c#"
"37132","data specialist engineering analytics fintech full remote working","Italy","USD",70000,148000,"ai-jobs.net",NA,NA,"Europe","Italy","computer science, data analysis, data mining, data quality, engineering, etl, excel, finance, fintech, gitlab, mathematics, mysql, qlikview, rdbms, spotfire, travel, automation, talend, project management, data integration, communication, curiosity, problem solving"
"37108","technology consultant cloud data fusion","India","USD",55000,102000,"ai-jobs.net",NA,3,"Asia","India","aws, azure, consulting, data management, data pipelines, etl, gcp, google cloud, oracle, pipelines, python, r, rdbms, sdlc, sql, testing, communication, travel, problem solving, critical thinking"
"37224","senior aiml gtm business development aiml gtm business development","United States","USD",69000,128000,"ai-jobs.net",NA,8,"Americas","United States","architecture, aws, consulting, machine learning, leadership, sagemaker, c"
"37212","epic clarity clinical data analyst","United States","USD",65000,136000,"ai-jobs.net","bachelor",3,"Americas","United States","computer science, consulting, healthcare technology, radar, research, sql, programming, teaching, optimization, communication"
"37150","data scientist","United States","USD",105000,120000,"ai-jobs.net","phd",5,"Americas","United States","classification, computer science, data analysis, data analytics, deep learning, engineering, industrial, machine learning, mathematics, ml models, phd, predictive modeling, python, research, teamwork, decision trees, random forests, rnn, data science, data modeling, programming, c#, curiosity"
"37175","data engineer data insights","Denmark","USD",115000,180000,"ai-jobs.net",NA,5,"Europe","Denmark","agile, architecture, big data, ci/cd, engineering, hbase, maven, oracle, power bi, rdbms, spark, data engineering, sql, communication"
"37089","senior machine learning engineer","United States","USD",131000,201000,"ai-jobs.net","master",3,"Americas","United States","apis, cassandra, ci/cd, computer science, data pipelines, engineering, git, hadoop, kafka, machine learning, mathematics, mlflow, physics, pipelines, python, pytorch, security, spark, statistical modeling, statistics, testing, collaboration, unstructured data, data science, optimization, data engineering, data processing, distributed computing, c#, programming"
"37160","senior software engineer data engineering","India","USD",115000,180000,"ai-jobs.net",NA,NA,"Asia","India","airflow, apis, architecture, aws, big data, databricks, data pipelines, data warehouse, docker, e commerce, engineering, etl, flink, hadoop, kafka, kinesis, machine learning, ml models, mongodb, pipelines, python, redshift, ruby, scala, spark, data engineering, data science, data processing, collaboration, sql, communication, api"
"37194","senior analytics engineer",NA,"USD",130000,170000,"ai-jobs.net","bachelor",3,NA,NA,"airflow, architecture, computer science, data pipelines, data warehouse, engineering, looker, pipelines, python, snowflake, travel, problem solving, data science, automation, sql, optimization, communication"
"37090","computer vision engineer intern editing","France",NA,NA,NA,"ai-jobs.net",NA,NA,"Europe","France","classification, computer science, computer vision, docker, git, machine learning, python, storytelling, research, c++, communication"
"37216","senior machine learning engineer modeling","United States","USD",142000,204000,"ai-jobs.net",NA,5,"Americas","United States","architecture, aws, banking, blockchain, computer science, crypto, deep learning, engineering, finance, gcp, keras, machine learning, mathematics, ml models, mysql, nlp, numpy, ocr, pandas, physics, python, research, scikit learn, snowflake, tableau, tensorflow, creativity, collaboration, neural network, automation, xgboost, leadership, c, open source"
"37176","data engineering executive","France","USD",2e+05,297000,"ai-jobs.net",NA,NA,"Europe","France","azure, bigquery, data pipelines, e commerce, engineering, gcp, google cloud, pipelines, python, snowflake, sql, automation, ux, data engineering, predictive analytics, communication"
"37146","data science manager","United States","USD",152000,240000,"ai-jobs.net","master",5,"Americas","United States","consulting, data visualization, economics, market research, research, sql, statistics, tableau, leadership, optimization, data science, curiosity, problem solving, testing, google analytics"
"37201","data analyst remote","Canada","USD",92000,130000,"ai-jobs.net",NA,2,"Americas","Canada","apis, consulting, data warehouse, git, kpis, python, data driven decision making, sql, api, collaboration, creativity"
"37173","data engineer remote us only","United States","USD",115000,180000,"ai-jobs.net","master",NA,"Americas","United States","apis, architecture, computer science, etl, healthcare technology, javascript, json, postgresql, python, rdbms, sql, data science, data integration, c, xml, data modeling, optimization, communication, problem solving"
"37221","bioinformatics scientist computational biology hybrid on site and remote","United States","USD",62000,115000,"ai-jobs.net","phd",3,"Americas","United States","biology, computer science, genetics, linux, machine learning, physics, pipelines, python, r, research, data science, bioinformatics, phd, statistics, programming, c++, communication"
"37094","director data science and business intelligence","United States","USD",190000,280000,"ai-jobs.net",NA,10,"Americas","United States","amplitude, business intelligence, consulting, data analysis, engineering, machine learning, python, r, statistics, data science, leadership, automation, critical thinking, storytelling, tableau"
"37102","principal data engineer adsmart","United States","USD",160000,2e+05,"ai-jobs.net",NA,7,"Americas","United States","apis, architecture, aws, big data, data management, docker, engineering, hadoop, hdfs, kafka, kubernetes, nosql, rest api, scala, spark, sql, streaming, data engineering, leadership, programming, data structure, communication, teamwork, collaboration"
"37192","data operations analyst edinburgh","United Kingdom","USD",62000,115000,"ai-jobs.net",NA,3,"Europe","United Kingdom","dataops, data quality, engineering, excel, fintech, jira, python, optimization, problem solving, communication, sql"
"37182","senior data engineer","India","USD",73000,120000,"ai-jobs.net","master",8,"Asia","India","agile, ansible, apis, architecture, aws, azure, big data, computer science, data analysis, data analytics, databricks, data pipelines, data warehouse, data warehousing, git, jira, json, kafka, linux, machine learning, maven, mongodb, ms sql, mysql, nosql, oracle, pipelines, power bi, pyspark, python, rdbms, rest api, scrum, shell scripting, spark, sql, tableau, testing, unix, data modeling, communication"
"37110","analytics engineer","United Kingdom","USD",110000,184000,"ai-jobs.net",NA,NA,"Europe","United Kingdom","airflow, apis, business intelligence, ci/cd, consulting, data analytics, looker, pipelines, power bi, python, security, snowflake, sql, superset, tableau, automation, testing, problem solving"
"37120","product data analyst d f m","Germany","USD",92000,130000,"ai-jobs.net",NA,4,"Europe","Germany","amplitude, business intelligence, engineering, excel, kpis, python, r, sql, statistics, travel, tableau"
"37098","data analyst","Hungary","USD",92000,130000,"ai-jobs.net",NA,3,"Europe","Hungary","banking, business analytics, clustering, computer science, ec2, economics, etl, kpis, mathematics, physics, pipelines, python, redshift, sql, data science, data processing, leadership, statistics, scripting, communication"
"37105","data engineer ey","Mexico","USD",115000,180000,"ai-jobs.net","bachelor",15,"Americas","Mexico","agile, architecture, aws, azure, computer science, devops, economics, engineering, gcp, machine learning, mathematics, pipelines, leadership, project management, optimization, privacy"
"37114","reference data specialist","Romania","USD",70000,148000,"ai-jobs.net","master",NA,"Europe","Romania","data analytics, excel, data processing, communication, genetics"
"37088","machine learning engineer modeling","Canada","USD",131000,201000,"ai-jobs.net",NA,4,"Americas","Canada","banking, blockchain, causal inference, crypto, deep learning, engineering, git, linux, machine learning, ml models, mxnet, nlp, pipelines, python, pytorch, research, scala, statistical modeling, data science, statistics, natural language processing, c++, command line, problem solving, open source"
"37144","senior data scientist","United States","USD",140000,182000,"ai-jobs.net","phd",8,"Americas","United States","big data, business analytics, clustering, computer science, data mining, economics, excel, jupyter, machine learning, mathematics, phd, predictive modeling, python, r, research, sas, spark, sql, statistical modeling, statistics, data science, leadership, optimization, programming, tableau, decision trees, travel"
"37225","consumer data manager","United States","USD",77000,134000,"ai-jobs.net","bachelor",5,"Americas","United States","data management, google analytics, excel, creativity"
"37222","computational biology summer associate","United States","USD",56000,105000,"ai-jobs.net","phd",NA,"Americas","United States","biology, python, data analysis, phd, bioinformatics, data science, programming, r, communication, collaboration"
"37062","manager of data engineering and analytics",NA,"USD",160000,175000,"ai-jobs.net",NA,2,NA,NA,"a/b testing, airflow, aws, business intelligence, ci/cd, computer science, data analytics, data warehouse, engineering, feature engineering, gcp, looker, machine learning, mathematics, ml models, open source, physics, python, redshift, sql, communication, data engineering, collaboration, testing, business acumen, project management, data collection, data storage"
"37065","data engineer","India","USD",115000,180000,"ai-jobs.net","master",6,"Asia","India","agile, airflow, architecture, big data, classification, computer science, data pipelines, data quality, data warehouse, engineering, etl, git, kafka, mathematics, open source, pipelines, privacy, python, spark, sql, statistics, data science, data engineering, data modeling, automation, streaming"
"37095","staff data scientist safety insights","United States","USD",198000,272000,"ai-jobs.net",NA,2,"Americas","United States","causal inference, engineering, python, r, research, sql, data science, programming, statistics"
"37085","clinical data modeller","United Kingdom","USD",62000,115000,"ai-jobs.net","master",NA,"Europe","United Kingdom","research, security, testing, communication"
"37032","data scientist","United States","USD",120000,140000,"ai-jobs.net","phd",NA,"Americas","United States","airflow, azure, big data, computer science, databricks, data mining, deep learning, engineering, git, hadoop, hdfs, keras, machine learning, mathematics, ml models, physics, pipelines, privacy, python, pytorch, spark, sql, statistics, tensorflow, data science, data structure, statistical analysis, neural network, predictive analytics, machine learning algorithms, t sql, communication, phd, leadership"
"37033","ingenieur data scientist junior fh","France","USD",36000,90000,"ai-jobs.net",NA,NA,"Europe","France","cassandra, data mining, drones, dynamodb, engineering, hadoop, hbase, machine learning, matlab, mongodb, python, r, r&d, scala, spark, data wrangling, sql, data science, data engineering"
"37100","senior data analyst",NA,"USD",92000,130000,"ai-jobs.net",NA,5,NA,NA,"amplitude, data analytics, data mining, data visualization, engineering, etl, git, python, r, snowflake, sql, leadership, data collection, communication, storytelling, collaboration"
"37028","staff data scientist checkout remote united states","United States","USD",129000,185000,"ai-jobs.net","master",NA,"Americas","United States","e commerce, engineering, machine learning, ml models, oop, python, research, data science, storytelling, programming, sql, c, leadership"
"37018","senior qa engineer big data remote eu","United Kingdom","USD",56000,104000,"ai-jobs.net",NA,5,"Europe","United Kingdom","aws, big data, ci/cd, dataproc, devops, docker, gcp, git, github, kubernetes, pipelines, python, rust, scala, spark, testing, automation, programming, critical thinking, data storage, c, c++"
"37096","software data science intern","France",NA,NA,NA,"ai-jobs.net",NA,NA,"Europe","France","apis, computer science, computer vision, docker, gpu, machine learning, nosql, opencv, python, pytorch, research, rest api, scikit learn, sql, storytelling, c++, tensorflow, communication"
"37076","computational biologist viral genomics","United States","USD",69000,128000,"ai-jobs.net","phd",NA,"Americas","United States","big data, biology, data management, docker, engineering, phd, pipelines, python, r, ruby, testing, bioinformatics, programming, communication, cloud computing, project management"
"37101","software engineer ml infrastructure","United States","USD",199000,258000,"ai-jobs.net",NA,2,"Americas","United States","airflow, aws, computer vision, consulting, jupyter, kubeflow, kubernetes, machine learning, mlflow, ml infrastructure, ml models, mysql, nosql, pipelines, python, pytorch, recommender systems, spark, streaming, testing, programming, c, c++, data processing, communication"
"37042","developpeureuse concepteurtrice etl","Canada","USD",69000,128000,"ai-jobs.net",NA,NA,"Americas","Canada","agile, architecture, db2, devops, etl, git, linux, oracle, collaboration, sql"
"37022","data architect azure","India","USD",135000,195000,"ai-jobs.net",NA,5,"Asia","India","agile, apis, architecture, aws, azure, big data, bitbucket, data analysis, databricks, data management, data pipelines, data strategy, data warehouse, engineering, etl, git, jira, nosql, pipelines, power bi, privacy, python, qlik, scala, security, spark, sql, streaming, problem solving, data modeling, programming, scripting, tableau, data engineering, data storage, api"
"37111","technical leadmanager ml team","Poland","USD",62000,115000,"ai-jobs.net",NA,2,"Europe","Poland","airflow, apis, aws, big data, computer science, dataflow, dataproc, distributed systems, engineering, flink, gcp, machine learning, mlops, model training, pipelines, scala, data science, collaboration, leadership, data processing, spark, project management, automation, data validation, aggregation, teamwork, api"
"37116","data scientist","Bulgaria","USD",129000,185000,"ai-jobs.net","bachelor",NA,"Europe","Bulgaria","data analytics, data mining, economics, genetics, market research, mathematics, python, r, research, sql, statistical modeling, sampling, communication, programming, microsoft office, problem solving"
"37061","data engineer","United States","USD",73000,120000,"ai-jobs.net",NA,NA,"Americas","United States","apis, architecture, azure, consulting, data management, data warehouse, etl, hdfs, looker, pipelines, power bi, security, sql, data science, api, problem solving, communication, tableau"
"37034","ingenieur data scientist experimente fh","France","USD",36000,90000,"ai-jobs.net",NA,NA,"Europe","France","architecture, data mining, drones, engineering, machine learning, python, r, r&d, communication, spark, data engineering, data science"
"37113","clinical trial assistant met focus op data management","Belgium","USD",39000,73000,"ai-jobs.net","master",NA,"Europe","Belgium","data management, testing, data collection, data cleaning, communication"
"37040","senior product manager data science","United States","USD",62000,115000,"ai-jobs.net",NA,NA,"Americas","United States","clustering, computer science, data quality, engineering, jira, machine learning, mathematics, ml models, python, sql, data science, statistical analysis, machine learning algorithms, statistics"
"37036","data scientist ml evaluation and autonomy","United States","USD",115000,180000,"ai-jobs.net","master",NA,"Americas","United States","computer science, engineering, machine learning, mathematics, ml models, physics, pipelines, reinforcement learning, communication, data science"
"37078","machine learning intern computational biology","United States",NA,NA,NA,"ai-jobs.net","bachelor",NA,"Americas","United States","biology, chemistry, drug discovery, machine learning, mathematics, programming, scripting, python, communication, c"
"37075","associate managermanager clinical data management","United States","USD",51000,94000,"ai-jobs.net","master",6,"Americas","United States","data management, engineering, project management, research, leadership, travel"
"37077","co op computational biology","United States","USD",44000,81000,"ai-jobs.net","phd",NA,"Americas","United States","biology, chemistry, computer science, drug discovery, engineering, machine learning, mathematics, physics, python, r, data science, phd, biomedical engineering, c"
"37130","financial data analyst","United States","USD",63000,117000,"ai-jobs.net",NA,2,"Americas","United States","engineering, excel, finance, ms sql, communication, problem solving"
"37066","data engineer dbt developer","Pakistan","USD",73000,120000,"ai-jobs.net",NA,3,"Asia","Pakistan","bigquery, data analysis, data pipelines, kafka, metabase, neo4j, data driven decision making, data processing, problem solving, communication, collaboration"
"37023","data architect contract","United Kingdom","USD",135000,192000,"ai-jobs.net",NA,NA,"Europe","United Kingdom","airflow, azure, ci/cd, databricks, data warehousing, devops, kafka, pipelines, snowflake, spark"
"37037","data scientist remote","United States","USD",36000,90000,"ai-jobs.net","master",NA,"Americas","United States","a/b testing, data analysis, e commerce, finance, fraud risk, machine learning, python, r, sas, sql, stem, tableau, testing"
"37047","data analyst","United States","USD",30000,60000,"ai-jobs.net","master",1,"Americas","United States","computer science, data analysis, engineering, finance, mathematics, power bi, python, qlik, r, sql, statistics, data engineering, tableau"
"37083","aimachine learning specialist azure","Greece","USD",51000,94000,"ai-jobs.net","master",2,"Europe","Greece","aws, azure, computer science, consulting, data analytics, keras, kubernetes, linux, machine learning, mathematics, mlops, model training, pipelines, python, pytorch, r, sagemaker, shell scripting, spark, statistics, data science, optimization, statistical analysis, automation, terraform, communication"
"705283300","data analyst","Remote","USD",112015,172075,"usajobs.gov",NA,NA,"Remote","Remote","excel, tableau, sharepoint, fedscope, statistical analysis, data mining, data analysis, security, leadership, data visualization"
"709658500","data analyst","Washington DC","USD",112015,145617,"usajobs.gov",NA,NA,"Americas","United States","statistical analysis, sampling, business intelligence, data analytics, data collection, database management, storytelling"
"709166200","senior data analyst","Remote","USD",99908,129878,"usajobs.gov",NA,NA,"Remote","Remote","testing, data management, data analytics, security, data analysis, data governance, sql, data quality, automation"
"709017400","program analyst  data","Washington DC","USD",82830,183500,"usajobs.gov",NA,1,"Americas","United States","data management, architecture, collaboration, data strategy"
"710689400","forensic data analyst","VA","USD",100694,172075,"usajobs.gov","bachelor",4,"Americas","United States","business analytics, data analytics, computer science, mathematics, statistics, c, tableau, spss, python, sql, excel, data science, data collection"
"711718200","data management analyst","Remote","USD",67122,121648,"usajobs.gov",NA,5,"Remote","Remote","data collection, data management, classification, c, leadership, security, excel, tableau, database management, data security, privacy, statistical analysis, architecture, engineering"
"711718700","data management analyst","Remote","USD",67122,121648,"usajobs.gov",NA,5,"Remote","Remote","data collection, data management, classification, c, leadership, security, excel, tableau, database management, data security, privacy, statistical analysis, architecture, engineering"
"712013300","computer scientist  data scientist data analyst","MD","USD",101768,145617,"usajobs.gov","bachelor",NA,"Americas","United States","computer science, mathematics, statistics, calculus, data science, data engineering, architecture, nlp, python, spss, sas, automation, rpa, big data, data analysis, unstructured data, testing, programming, engineering, r, research, machine learning, data processing, industrial, security"
"711421500","data and research analyst","Washington DC","USD",112015,145617,"usajobs.gov",NA,NA,"Americas","United States","data collection, research"
"711218900","management and program analyst  data","Washington DC","USD",78592,122459,"usajobs.gov","phd",1,"Americas","United States","c, security"
"709381700","senior information technology specialist  datamgt  senior data analyst","Washington DC","USD",98129,148062,"usajobs.gov",NA,NA,"Americas","United States","sas, r, communication, problem solving, research, statistics, data analysis, programming, python"
"709382200","senior information technology specialist datamgt senior data analyst","Washington DC","USD",98129,148062,"usajobs.gov",NA,NA,"Americas","United States","sas, r, communication, problem solving, research, statistics, data analysis, programming, python"
"709994900","data analyst  natural resources monitoring","CO","USD",57118,74250,"usajobs.gov","master",1,"Americas","United States","data collection, chemistry, sampling"
"710921700","operations research analyst  data scientist","CA","USD",50652,91873,"usajobs.gov","master",NA,"Americas","United States","research, mathematics, statistics, calculus, data science, programming, sas, r, python, sampling, machine learning, time series analysis, data analytics"
"709248300","it specialist  datamgt  data engineer","Remote","USD",69107,158432,"usajobs.gov","phd",1,"Remote","Remote","aws, azure, oracle, gcp, linux, nosql, database management, data management, sql, apis, programming, python, julia, r, c, communication, problem solving, etl, pipelines, spark, data storage, flask, django"
"709250300","it specialist  datamgt  data engineer","Remote","USD",69107,158432,"usajobs.gov","phd",1,"Remote","Remote","aws, azure, oracle, gcp, linux, nosql, database management, data management, sql, apis, programming, python, julia, r, c, communication, etl, pipelines, spark, data storage, flask, django"
"709827100","management and program analyst  data analytics","Washington DC","USD",112015,145617,"usajobs.gov",NA,NA,"Americas","United States","data analytics, c, data analysis, security, creativity, travel, data collection"
"709828500","management and program analyst  data analytics","Washington DC","USD",112015,145617,"usajobs.gov",NA,NA,"Americas","United States","data analytics, c, data analysis, security, creativity, travel, data collection"
"711682100","supervisory financial systems and data analyst","Washington DC","USD",155700,202406,"usajobs.gov",NA,NA,"Americas","United States","classification, architecture, leadership, problem solving, data strategy, testing, creativity"
"652648400","business analyst  data modeler metadata specialist open government data specialist","Washington DC","USD",111400,209000,"usajobs.gov","master",4,"Americas","United States","data management, engineering, economics, finance, communication, project management, data analysis, data modeling, collaboration"
"707297000","data scientist","Washington DC","USD",112015,145617,"usajobs.gov","phd",NA,"Americas","United States","etl, programming, python, r, sql, splunk, git, mathematics, statistics, computer science, data science, phd, teamwork"
"708597000","data scientist","Washington DC","USD",112015,145617,"usajobs.gov",NA,NA,"Americas","United States","mathematics, statistical analysis, open source, r, python, julia, sas, tableau, excel, architecture, security, data analytics, data science, data collection, data analysis, data pipelines, data warehousing"
"708842100","data scientist",NA,"USD",112015,145617,"usajobs.gov","bachelor",NA,NA,NA,"mathematics, statistics, computer science, data science, cybersecurity, c, big data, data pipelines, etl, architecture, excel, qlik, power bi, sql, tableau, r, python, postgresql, julia, oracle, machine learning, data analytics"
"708949100","data scientist","Remote","USD",98496,158432,"usajobs.gov",NA,NA,"Remote","Remote","mathematics, statistics, computer science, data science, sql, r, sas, python, spark, data analytics, research, data management, unstructured data"
"708949600","data scientist","Remote","USD",98496,158432,"usajobs.gov",NA,NA,"Remote","Remote","mathematics, statistics, computer science, data science, sql, r, sas, python, spark, data analytics, research, data management, unstructured data"
"708958100","data scientist",NA,"USD",132368,172075,"usajobs.gov","bachelor",NA,NA,NA,"mathematics, statistics, computer science, data science, c, big data, data pipelines, etl, excel, qlik, power bi, sql, tableau, r, python, postgresql, julia, oracle, natural language processing, data analytics"
"709571700","data scientist","Washington DC","USD",132368,172075,"usajobs.gov",NA,NA,"Americas","United States","statistical analysis, business intelligence, programming, r, python, sas, big data, unstructured data"
"709580700","data scientist","Remote","USD",84546,109908,"usajobs.gov",NA,NA,"Remote","Remote","programming, sas, python, sql, r, business intelligence, tableau, data science, research, architecture, data validation"
"710110600","data scientist","CA","USD",116393,183500,"usajobs.gov",NA,NA,"Americas","United States","data modeling, classification, engineering, computer science, machine learning, data visualization, oracle, sql, python, data warehouse, architecture"
"710743700","data scientist",NA,"USD",78592,172075,"usajobs.gov","phd",NA,NA,NA,"mathematics, statistics, computer science, data science, data management, statistical analysis, programming, r, python, research, unstructured data, machine learning, data visualization"
"710744000","data scientist",NA,"USD",78592,172075,"usajobs.gov","phd",NA,NA,NA,"mathematics, statistics, computer science, data science, data management, statistical analysis, programming, r, python, research, unstructured data, machine learning, data visualization"
"710897600","data scientist","Washington DC","USD",132368,172075,"usajobs.gov","bachelor",14,"Americas","United States","data analysis, research, mathematics, statistics, computer science, data science, testing, business intelligence, data governance, data visualization, statistical analysis, data analytics, programming"
"711153200","data scientist","Washington DC","USD",132368,172075,"usajobs.gov",NA,NA,"Americas","United States","mathematics, statistics, computer science, data science, programming, machine learning, natural language processing, cloud computing, leadership, security"
"711306400","data scientist","Washington DC","USD",79225,122805,"usajobs.gov",NA,NA,"Americas","United States","research, leadership, data engineering, programming, statistics, machine learning algorithms, data visualization, computer science, statistical analysis, r, python, tableau, power bi"
"711306600","data scientist","Washington DC","USD",95293,147691,"usajobs.gov",NA,NA,"Americas","United States","computer science, data engineering, programming, statistics, machine learning algorithms, data visualization, statistical analysis, r, python, tableau, power bi, security"
"711338200","data scientist","VA","USD",78592,122459,"usajobs.gov","bachelor",6,"Americas","United States","security, mathematics, statistics, programming, computer science, machine learning, research, data management, curiosity, creativity, critical thinking, economics, data science, data collection, data analysis, data mining, communication"
"711343400","data scientist","VA","USD",78592,122459,"usajobs.gov",NA,NA,"Americas","United States","security, mathematics, statistics, programming, computer science, machine learning, research, data management, curiosity, creativity, critical thinking, data science, data collection, data analysis, data mining, communication"
"711368100","data scientist","MA","USD",110798,170205,"usajobs.gov",NA,NA,"Americas","United States","mathematics, statistics, computer science, data science, research, security"
"711702800","data scientist","OR","USD",105666,137363,"usajobs.gov",NA,NA,"Americas","United States","mathematics, statistics, computer science, data science, data analysis, data mining, data management, leadership"
"711703400","data scientist","OR","USD",105666,137363,"usajobs.gov",NA,NA,"Americas","United States","mathematics, statistics, computer science, data science, data analysis, data mining, data management, leadership"
"711116800","supervisory operations research analyst  data scientist","KY","USD",116393,151308,"usajobs.gov","bachelor",NA,"Americas","United States","industrial, research, mathematics, statistics, calculus, model design, data management, communication, problem solving, leadership, data science, data analytics"
"711708800","operations research analyst  programmer database manager",NA,"USD",112015,145617,"usajobs.gov","bachelor",NA,NA,NA,"industrial, research, mathematics, statistics, calculus, data science, database management, programming, data management, creativity, r, python, sql, postgresql, data collection"
"711710100","operations research analyst  programmer database manager",NA,"USD",112015,145617,"usajobs.gov","bachelor",NA,NA,NA,"research, mathematics, statistics, calculus, data science, database management, programming, data management, creativity, r, python, sql, postgresql, data collection"
"711774600","statistician  data scientist","MD","USD",78592,145617,"usajobs.gov",NA,NA,"Americas","United States","data quality, sampling, data collection, data processing, programming, statistical modeling, machine learning algorithms, logistic regression, data science, predictive modeling, sas, python, statistical analysis, machine learning, research, data management"
"709708600","health scientist  data scientist","GA","USD",104008,135209,"usajobs.gov","bachelor",NA,"Americas","United States","data science, research, classification, machine learning"
"709708700","health scientist  data scientist","GA","USD",104008,135209,"usajobs.gov","bachelor",NA,"Americas","United States","data science, research, classification, machine learning"
"710310800","health scientist  data scientist","Remote","USD",116393,151308,"usajobs.gov","bachelor",NA,"Remote","Remote","data collection, security, data science, machine learning, classification, research, data quality, unstructured data"
"712053500","lead health scientist  data scientist","Remote","USD",116393,151308,"usajobs.gov","bachelor",NA,"Remote","Remote","research, testing, c, data science, machine learning, classification, data quality, data storage"
"710200000","geographer physical scientist  data scientist","CO","USD",69107,99513,"usajobs.gov","phd",NA,"Americas","United States","economics, statistics, computer science, engineering, mathematics, data management, data analysis"
"710201500","geographer physical scientist  data scientist","CO","USD",69107,99513,"usajobs.gov","phd",NA,"Americas","United States","economics, statistics, computer science, engineering, mathematics, data management, data analysis"
"710983900","data scientist  recent graduates","Washington DC","USD",53105,84441,"usajobs.gov","bachelor",NA,"Americas","United States","programming, python, r, sql, sas, data warehouse, data pipelines, t sql, ssis, databricks, github, devops"
"711548000","supervisory data scientist","Remote","USD",136908,177978,"usajobs.gov",NA,NA,"Remote","Remote","mathematics, statistics, computer science, data science, testing, c"
"712057900","interdisciplinary data scientist","Remote","USD",98496,128043,"usajobs.gov",NA,NA,"Remote","Remote","data science, sql, r, python, sas, data visualization"
"690711800","mathematical statistician  data scientist  or statistician  data scientist  12 month roster   dh","AL","USD",111521,176300,"usajobs.gov",NA,NA,"Americas","United States","statistics, mathematics, engineering, economics, research, data processing, sampling, c, calculus, linear algebra, probability theory, data analysis, leadership"
"687971500","mathematical statistician  data scientist  or statistician  data scientist  12  month roster","AL","USD",111521,176300,"usajobs.gov","bachelor",1,"Americas","United States","statistics, mathematics, engineering, economics, research, data processing, sampling, c, calculus, linear algebra, probability theory, data analysis, leadership"
"688790200","mathematics statistician  data scientist  or statistician  data scientist    12 month roster","AL","USD",66214,150703,"usajobs.gov","bachelor",NA,"Americas","United States","statistics, mathematics, engineering, economics, research, data processing, sampling, c, calculus, linear algebra, probability theory, data mining, data science, machine learning, natural language processing, optimization, deep learning, programming, r, python, sql, oracle, open source, data visualization, business intelligence, leadership, unstructured data"
"710414900","interdisciplinary microbiologist data scientist","Remote","USD",98496,158432,"usajobs.gov",NA,NA,"Remote","Remote","biology, chemistry, biochemistry, physics, mathematics, statistics, computer science, data science, data quality, programming, python, perl, r, unix, linux, leadership, unstructured data, data visualization, research, data management, data collection"
"711871300","data scientist  open to both u s  citizens and federal employees","Washington DC","USD",112015,145617,"usajobs.gov",NA,NA,"Americas","United States","data science, natural language processing, machine learning, data governance, r, python, sql, sagemaker, rapidminer, sas, open source, kibana, kubernetes, databricks, agile, project management, classification, data analytics, leadership, data management, statistical analysis, data analysis, data warehousing, data mining, engineering, programming, testing, tableau, big data, architecture"
